mayo_bench_MAYO_1
Sign cycles, 14, 72745, 626, 41, 524, 587, 558, 65483, 2196, 21, 16
Sign cycles, 16, 41995, 542, 41, 490, 550, 550, 40304, 2206, 19, 16
Sign cycles, 15, 41988, 579, 41, 468, 583, 542, 40349, 2212, 21, 14
Sign cycles, 14, 42011, 567, 39, 470, 595, 524, 40379, 2205, 22, 14
Sign cycles, 14, 41985, 552, 41, 476, 546, 542, 40392, 2182, 20, 15
Sign cycles, 16, 42069, 552, 39, 491, 540, 543, 40499, 2206, 21, 14
Sign cycles, 15, 42017, 540, 41, 560, 532, 513, 40390, 2202, 21, 14
Sign cycles, 17, 42029, 555, 39, 470, 539, 526, 40346, 2189, 20, 14
Sign cycles, 16, 43282, 568, 41, 520, 585, 531, 44001, 2941, 29, 16
Sign cycles, 15, 69227, 619, 39, 624, 542, 522, 40498, 2207, 20, 15
Sign cycles, 14, 42005, 550, 39, 470, 581, 548, 40404, 2195, 20, 15
Sign cycles, 13, 42035, 548, 39, 471, 548, 519, 40387, 2191, 22, 15
Sign cycles, 16, 41954, 562, 41, 468, 538, 597, 40316, 2188, 21, 14
Sign cycles, 17, 41939, 561, 39, 474, 568, 579, 40302, 2210, 21, 16
Sign cycles, 16, 41915, 562, 41, 475, 558, 536, 40363, 2204, 23, 14
Sign cycles, 13, 41945, 554, 39, 483, 624, 540, 40315, 2203, 22, 15
Sign cycles, 14, 41962, 554, 42, 453, 540, 573, 40231, 2186, 21, 16
Sign cycles, 15, 42011, 550, 41, 587, 563, 521, 40361, 2217, 22, 13
Sign cycles, 15, 41958, 550, 41, 470, 548, 542, 40348, 2201, 20, 15
Sign cycles, 15, 42000, 559, 41, 480, 620, 567, 40285, 2186, 22, 15
Sign cycles, 16, 42046, 558, 39, 493, 567, 548, 40315, 2230, 20, 14
Sign cycles, 14, 42024, 540, 39, 472, 527, 520, 40295, 2208, 23, 14
Sign cycles, 14, 41954, 560, 39, 497, 558, 557, 40373, 2207, 22, 14
Sign cycles, 14, 42012, 550, 37, 480, 536, 554, 40252, 2190, 19, 16
Sign cycles, 15, 42060, 544, 41, 472, 509, 579, 40236, 2225, 22, 13
Sign cycles, 16, 42005, 552, 41, 583, 583, 524, 40375, 2196, 21, 14
Sign cycles, 14, 42001, 561, 39, 474, 579, 525, 40308, 2169, 21, 14
Sign cycles, 16, 41991, 566, 39, 466, 546, 526, 40313, 2193, 22, 13
Sign cycles, 14, 42023, 565, 39, 474, 521, 577, 40417, 2216, 21, 14
Sign cycles, 16, 42010, 568, 39, 472, 538, 542, 40305, 2209, 21, 16
Sign cycles, 15, 42029, 552, 39, 503, 554, 561, 40365, 2200, 23, 14
Sign cycles, 14, 42061, 548, 41, 470, 531, 575, 40455, 2205, 21, 16
Sign cycles, 16, 42050, 561, 37, 476, 603, 534, 40301, 2209, 21, 14
Sign cycles, 13, 42019, 556, 41, 561, 554, 527, 40382, 2202, 23, 14
Sign cycles, 14, 42038, 569, 41, 474, 552, 540, 40392, 2198, 21, 16
Sign cycles, 16, 41970, 554, 41, 468, 551, 533, 40380, 2210, 21, 14
Sign cycles, 16, 42073, 566, 41, 485, 579, 531, 40427, 2204, 21, 14
Sign cycles, 14, 42034, 552, 39, 507, 558, 579, 40250, 2199, 22, 15
Sign cycles, 17, 42017, 552, 41, 464, 542, 536, 40340, 2203, 22, 15
Sign cycles, 14, 42020, 540, 39, 476, 546, 568, 40304, 2194, 21, 16
Sign cycles, 16, 42114, 558, 41, 483, 601, 544, 40365, 2203, 20, 15
Sign cycles, 17, 42017, 566, 42, 558, 556, 515, 40306, 2204, 21, 12
Sign cycles, 14, 42124, 563, 41, 474, 525, 557, 40289, 2204, 23, 14
Sign cycles, 17, 41997, 554, 41, 474, 542, 558, 40410, 2199, 22, 13
Sign cycles, 15, 42062, 559, 41, 468, 570, 563, 40346, 2194, 21, 14
Sign cycles, 16, 42009, 540, 39, 468, 536, 532, 40344, 2176, 22, 13
Sign cycles, 15, 42064, 557, 39, 468, 552, 531, 40328, 2184, 21, 14
Sign cycles, 14, 42003, 558, 37, 470, 534, 540, 40334, 2198, 21, 14
Sign cycles, 12, 42012, 576, 39, 495, 530, 527, 40357, 2211, 20, 15
Sign cycles, 14, 42034, 550, 41, 564, 557, 556, 40256, 2180, 20, 15
Sign cycles, 14, 41999, 542, 41, 466, 575, 531, 40398, 2201, 20, 15
Sign cycles, 16, 42020, 558, 39, 472, 521, 544, 40392, 2215, 20, 17
Sign cycles, 15, 41945, 555, 39, 463, 569, 542, 40433, 2188, 22, 15
Sign cycles, 16, 42042, 538, 41, 470, 556, 3556, 40475, 2205, 22, 15
Sign cycles, 14, 98282, 630, 41, 512, 541, 510, 40367, 2194, 20, 15
Sign cycles, 12, 41973, 544, 39, 472, 554, 554, 40338, 2184, 25, 12
Sign cycles, 14, 41997, 561, 41, 470, 531, 553, 40377, 2206, 21, 14
Sign cycles, 16, 42040, 538, 39, 558, 550, 589, 40363, 2189, 22, 14
Sign cycles, 16, 42042, 562, 39, 473, 556, 536, 40408, 2200, 21, 14
Sign cycles, 14, 42065, 536, 41, 474, 550, 550, 40336, 2195, 22, 15
Sign cycles, 14, 42015, 573, 41, 472, 573, 517, 40427, 2202, 23, 14
Sign cycles, 14, 42067, 556, 39, 474, 550, 526, 40367, 2210, 21, 14
Sign cycles, 15, 41982, 544, 41, 470, 577, 534, 40354, 2213, 21, 16
Sign cycles, 15, 41999, 556, 39, 474, 526, 539, 40370, 2192, 22, 15
Sign cycles, 14, 42003, 546, 39, 471, 546, 558, 40398, 2202, 23, 14
Sign cycles, 17, 41956, 548, 41, 552, 554, 556, 40355, 2164, 22, 13
Sign cycles, 14, 42052, 555, 39, 472, 558, 532, 40375, 2206, 23, 14
Sign cycles, 14, 41981, 560, 39, 476, 558, 563, 40344, 2211, 21, 16
Sign cycles, 16, 73731, 644, 41, 616, 610, 541, 41917, 2258, 23, 16
Sign cycles, 16, 73837, 637, 39, 540, 550, 564, 40614, 2204, 21, 14
Sign cycles, 15, 42027, 549, 39, 470, 580, 518, 40467, 2193, 22, 15
Sign cycles, 16, 42081, 538, 39, 466, 525, 524, 40391, 2213, 21, 14
Sign cycles, 16, 42075, 560, 39, 472, 610, 532, 40373, 2204, 23, 14
Sign cycles, 15, 42099, 540, 39, 491, 560, 552, 40232, 2196, 18, 15
Sign cycles, 14, 41979, 558, 39, 472, 552, 540, 40361, 2203, 20, 15
Sign cycles, 16, 42069, 548, 39, 472, 618, 581, 40246, 2190, 20, 15
Sign cycles, 14, 42112, 560, 42, 556, 540, 527, 40380, 2169, 21, 16
Sign cycles, 15, 41976, 532, 39, 474, 552, 597, 40236, 2203, 22, 15
Sign cycles, 16, 42077, 536, 39, 468, 542, 525, 40250, 2205, 23, 14
Sign cycles, 15, 41984, 538, 41, 474, 581, 517, 40267, 2198, 21, 14
Sign cycles, 16, 41966, 550, 39, 454, 544, 521, 40439, 2217, 21, 14
Sign cycles, 16, 42046, 548, 41, 464, 579, 548, 40207, 2205, 20, 15
Sign cycles, 15, 42046, 538, 41, 472, 560, 528, 40207, 2212, 21, 14
Sign cycles, 14, 41970, 557, 41, 476, 579, 527, 40326, 2186, 21, 14
Sign cycles, 14, 42001, 552, 39, 557, 572, 553, 40412, 2194, 21, 16
Sign cycles, 16, 42081, 560, 41, 475, 548, 533, 40283, 2209, 22, 15
Sign cycles, 16, 42022, 552, 39, 474, 550, 519, 40337, 2204, 21, 16
Sign cycles, 14, 41999, 558, 39, 474, 551, 593, 40311, 2174, 21, 16
Sign cycles, 16, 41989, 546, 39, 453, 555, 525, 40301, 2201, 20, 15
Sign cycles, 15, 42056, 542, 41, 464, 589, 515, 40347, 2198, 20, 15
Sign cycles, 16, 42020, 566, 41, 470, 565, 536, 40281, 2196, 22, 15
Sign cycles, 17, 42021, 540, 41, 528, 560, 544, 40242, 2204, 23, 12
Sign cycles, 14, 42028, 548, 41, 552, 550, 573, 40320, 2206, 23, 16
Sign cycles, 15, 42021, 538, 41, 468, 581, 540, 40250, 2198, 21, 14
Sign cycles, 15, 41968, 566, 39, 473, 548, 533, 40314, 2192, 21, 14
Sign cycles, 14, 42028, 538, 39, 498, 569, 544, 40205, 2206, 19, 16
Sign cycles, 14, 42012, 554, 41, 449, 530, 532, 40379, 2205, 20, 14
Sign cycles, 15, 41980, 548, 39, 470, 563, 529, 40363, 2205, 22, 15
Sign cycles, 16, 42120, 530, 37, 468, 569, 537, 40365, 2225, 21, 14
Sign cycles, 16, 42069, 556, 41, 507, 567, 585, 40272, 2205, 20, 15
Sign cycles, 15, 41982, 542, 39, 558, 581, 548, 40281, 2188, 21, 14
Sign cycles, 15, 41970, 548, 39, 462, 560, 530, 40293, 2215, 20, 15
Sign cycles, 15, 41988, 553, 39, 472, 572, 546, 40273, 2194, 21, 12
Sign cycles, 15, 42019, 561, 39, 455, 544, 526, 40309, 2186, 21, 16
Sign cycles, 16, 42038, 540, 39, 453, 565, 571, 40258, 2198, 21, 16
Sign cycles, 15, 42007, 531, 41, 466, 592, 548, 40371, 2192, 21, 14
Sign cycles, 14, 42085, 544, 41, 534, 614, 562, 40297, 2201, 22, 13
Sign cycles, 14, 46318, 624, 39, 569, 540, 558, 71167, 2268, 20, 17
Sign cycles, 14, 67064, 601, 39, 485, 527, 516, 40344, 2180, 21, 14
Sign cycles, 12, 41979, 558, 39, 472, 544, 536, 40289, 2202, 21, 14
Sign cycles, 16, 42018, 533, 39, 495, 536, 519, 40326, 2192, 21, 12
Sign cycles, 14, 42011, 534, 41, 474, 528, 558, 40330, 2203, 22, 15
Sign cycles, 13, 42013, 548, 41, 474, 624, 542, 40289, 2205, 22, 12
Sign cycles, 16, 42003, 548, 39, 476, 544, 550, 40232, 2200, 23, 14
Sign cycles, 14, 41976, 559, 41, 474, 525, 530, 40248, 2221, 20, 15
Sign cycles, 15, 41951, 552, 39, 559, 531, 530, 40334, 2217, 20, 15
Sign cycles, 14, 42018, 546, 41, 494, 530, 552, 40186, 2207, 23, 16
Sign cycles, 13, 41980, 552, 41, 470, 546, 561, 40305, 2203, 22, 15
Sign cycles, 16, 42065, 544, 41, 474, 550, 534, 40338, 2200, 23, 14
Sign cycles, 15, 41980, 563, 41, 470, 570, 550, 40355, 2196, 23, 14
Sign cycles, 15, 42019, 542, 39, 468, 566, 524, 40457, 2184, 21, 14
Sign cycles, 15, 42021, 548, 39, 493, 573, 525, 40265, 2192, 22, 13
Sign cycles, 14, 42053, 539, 41, 466, 575, 540, 40367, 2192, 21, 14
Sign cycles, 16, 41948, 544, 41, 562, 548, 553, 40393, 2197, 22, 13
Sign cycles, 16, 41981, 544, 39, 497, 533, 559, 40229, 2207, 22, 15
Sign cycles, 15, 41961, 563, 41, 470, 560, 511, 40359, 2215, 21, 14
Sign cycles, 17, 42007, 550, 41, 464, 591, 546, 40293, 2207, 22, 15
Sign cycles, 14, 42011, 557, 39, 470, 562, 517, 40443, 2186, 23, 14
Sign cycles, 14, 73776, 655, 41, 569, 558, 538, 41637, 2262, 23, 14
Sign cycles, 17, 73851, 639, 41, 548, 568, 526, 40543, 2184, 23, 16
Sign cycles, 16, 42063, 552, 39, 474, 595, 538, 40334, 2184, 21, 16
Sign cycles, 15, 42076, 540, 39, 477, 574, 548, 40337, 2200, 21, 14
Sign cycles, 14, 42063, 556, 39, 472, 540, 517, 40236, 2192, 19, 14
Sign cycles, 15, 42124, 532, 39, 468, 548, 537, 40429, 2198, 19, 14
Sign cycles, 16, 42001, 550, 42, 554, 574, 528, 40390, 2190, 20, 15
Sign cycles, 16, 42020, 531, 39, 472, 507, 530, 40427, 2204, 21, 16
Sign cycles, 14, 41946, 564, 39, 462, 536, 558, 40258, 2197, 22, 15
Sign cycles, 17, 42001, 556, 41, 493, 601, 556, 40287, 2203, 20, 15
Sign cycles, 15, 41990, 546, 39, 485, 591, 542, 40457, 2194, 21, 14
Sign cycles, 14, 42020, 548, 41, 468, 538, 552, 40240, 2200, 23, 14
Sign cycles, 14, 41962, 534, 41, 493, 539, 549, 40465, 2186, 23, 14
Sign cycles, 14, 42013, 538, 39, 470, 602, 519, 40418, 2193, 20, 14
Sign cycles, 15, 42070, 542, 39, 600, 593, 534, 40519, 2206, 21, 16
Sign cycles, 14, 42006, 552, 39, 470, 574, 551, 40278, 2182, 21, 14
Sign cycles, 16, 41938, 554, 39, 505, 550, 519, 40314, 2227, 23, 16
Sign cycles, 17, 42009, 540, 39, 472, 533, 524, 40268, 2203, 22, 15
Sign cycles, 15, 41994, 563, 41, 474, 532, 527, 40443, 2205, 22, 13
Sign cycles, 16, 42094, 576, 39, 468, 536, 532, 40314, 2200, 20, 17
Sign cycles, 14, 42030, 536, 41, 490, 579, 546, 40343, 2190, 20, 15
Sign cycles, 14, 41944, 544, 39, 468, 554, 527, 40310, 2200, 19, 16
Sign cycles, 15, 42048, 536, 41, 595, 573, 550, 40315, 2186, 23, 14
Sign cycles, 15, 41960, 562, 41, 468, 548, 528, 40287, 2206, 21, 14
Sign cycles, 16, 41985, 560, 39, 470, 518, 587, 40432, 2182, 21, 16
Sign cycles, 14, 41995, 536, 41, 468, 558, 524, 40285, 2186, 22, 13
Sign cycles, 14, 41991, 527, 41, 497, 544, 513, 40421, 2196, 20, 17
Sign cycles, 17, 41988, 550, 41, 472, 553, 566, 40367, 2219, 19, 16
Sign cycles, 16, 41956, 546, 39, 470, 642, 524, 40342, 2184, 23, 14
Sign cycles, 14, 41952, 546, 41, 490, 573, 562, 40296, 2192, 22, 13
Sign cycles, 16, 41993, 564, 37, 561, 535, 524, 40433, 2180, 22, 12
Sign cycles, 16, 42044, 540, 41, 474, 550, 524, 40342, 2190, 25, 12
Sign cycles, 15, 42009, 544, 39, 468, 531, 553, 40293, 5248, 23, 14
Sign cycles, 15, 42032, 560, 39, 470, 593, 517, 71412, 2280, 23, 14
Sign cycles, 17, 43179, 558, 39, 503, 581, 530, 41407, 2264, 21, 16
Sign cycles, 17, 43074, 579, 41, 484, 591, 551, 41391, 2278, 21, 14
Sign cycles, 15, 43111, 559, 41, 509, 542, 550, 41387, 2254, 22, 15
Sign cycles, 15, 43208, 576, 43, 481, 554, 544, 106841, 2468, 22, 17
Sign cycles, 16, 162597, 803, 45, 632, 620, 589, 166918, 2439, 24, 15
Sign cycles, 16, 48094, 619, 46, 537, 626, 624, 46098, 2505, 24, 15
Sign cycles, 18, 48463, 1006, 43, 659, 1120, 770, 46550, 2453, 24, 17
Sign cycles, 17, 47748, 1322, 43, 538, 642, 579, 46410, 2590, 23, 16
Sign cycles, 17, 47104, 747, 45, 544, 612, 601, 46511, 2518, 25, 16
Sign cycles, 15, 46798, 770, 43, 698, 599, 577, 45234, 2471, 22, 17
Sign cycles, 18, 47619, 762, 45, 523, 624, 602, 45657, 2463, 24, 17
Sign cycles, 19, 49866, 54803, 60, 525, 606, 556, 42654, 2239, 21, 16
Sign cycles, 16, 45033, 774, 41, 570, 569, 552, 42746, 2241, 21, 14
Sign cycles, 16, 44922, 755, 39, 589, 596, 558, 43475, 2241, 21, 14
Sign cycles, 16, 43576, 806, 41, 485, 644, 522, 42499, 2246, 22, 15
Sign cycles, 16, 43984, 558, 39, 585, 612, 675, 42020, 2260, 22, 15
Sign cycles, 16, 43356, 562, 41, 480, 565, 790, 41615, 2244, 22, 15
Sign cycles, 14, 43719, 564, 41, 495, 595, 536, 41981, 2270, 22, 15
Sign cycles, 14, 43968, 693, 43, 487, 550, 565, 41857, 2274, 21, 14
Sign cycles, 17, 44095, 669, 39, 480, 528, 591, 42538, 2250, 21, 14
Sign cycles, 16, 44380, 679, 39, 770, 542, 628, 42523, 2249, 21, 16
Sign cycles, 17, 44528, 806, 41, 585, 567, 534, 42165, 2249, 21, 14
Sign cycles, 16, 44399, 919, 39, 645, 566, 538, 43083, 2262, 20, 15
Sign cycles, 14, 43820, 813, 41, 571, 570, 544, 42332, 2257, 23, 14
Sign cycles, 16, 43674, 567, 41, 470, 523, 573, 42335, 2345, 22, 15
Sign cycles, 15, 44521, 659, 43, 784, 565, 550, 41545, 2250, 22, 15
Sign cycles, 16, 43988, 570, 42, 599, 552, 554, 42377, 2264, 22, 15
Sign cycles, 16, 48959, 631, 45, 835, 651, 605, 47925, 3549, 183, 16
Sign cycles, 19, 105088, 1010, 39, 532, 577, 540, 42021, 2244, 20, 14
Sign cycles, 16, 43890, 572, 39, 479, 570, 565, 53553, 2262, 22, 13
Sign cycles, 15, 43365, 559, 39, 577, 597, 554, 41683, 2250, 22, 12
Sign cycles, 14, 44552, 557, 41, 566, 561, 568, 42013, 2250, 21, 16
Sign cycles, 15, 43380, 579, 41, 491, 543, 530, 41582, 2260, 21, 14
Sign cycles, 16, 43561, 569, 41, 482, 513, 555, 41803, 2246, 21, 16
Sign cycles, 14, 44624, 546, 39, 511, 587, 583, 41882, 2250, 22, 13
Sign cycles, 16, 43834, 564, 41, 497, 587, 536, 42666, 2268, 21, 14
Sign cycles, 15, 44084, 575, 41, 521, 561, 564, 42206, 2252, 23, 14
Sign cycles, 16, 44382, 554, 42, 730, 655, 536, 42054, 2410, 22, 17
Sign cycles, 14, 44085, 560, 41, 509, 591, 592, 41801, 2301, 21, 14
Sign cycles, 14, 43818, 562, 41, 567, 560, 546, 42085, 2277, 22, 15
Sign cycles, 13, 43866, 563, 41, 476, 563, 583, 41463, 2262, 22, 15
Sign cycles, 15, 44197, 562, 39, 487, 576, 670, 41625, 2270, 21, 16
Sign cycles, 17, 44380, 673, 41, 480, 553, 560, 42851, 2264, 22, 15
Sign cycles, 16, 44526, 677, 39, 487, 573, 531, 41609, 2256, 23, 14
Sign cycles, 17, 44411, 671, 41, 486, 635, 543, 41724, 2262, 93, 14
Sign cycles, 15, 110000, 710, 45, 557, 636, 585, 98643, 2256, 23, 14
Sign cycles, 17, 44051, 556, 43, 587, 643, 597, 42874, 2366, 91, 14
Sign cycles, 16, 45314, 58057, 43, 552, 630, 581, 47896, 2445, 24, 15
Sign cycles, 16, 50101, 630, 45, 565, 614, 570, 96162, 2254, 125, 16
Sign cycles, 16, 43781, 1063, 43, 517, 622, 665, 82007, 2929, 31, 14
Sign cycles, 16, 69985, 1350, 169, 1184, 1527, 710, 57862, 3210, 27, 14
Sign cycles, 12, 95592, 1209, 75, 846, 1002, 1051, 233300, 2459, 27, 16
Sign cycles, 16, 47570, 603, 54, 619, 631, 681, 95267, 2252, 20, 14
Sign cycles, 16, 44770, 559, 53, 499, 566, 554, 42398, 2276, 22, 15
Sign cycles, 16, 44581, 676, 148, 580, 573, 558, 42188, 2289, 22, 13
Sign cycles, 16, 43754, 1096, 42, 689, 657, 548, 42334, 2260, 22, 14
Sign cycles, 14, 44618, 676, 39, 490, 546, 552, 42293, 2348, 22, 13
Sign cycles, 16, 44298, 567, 41, 484, 589, 550, 42213, 2272, 21, 14
Sign cycles, 16, 43463, 597, 43, 485, 550, 546, 42050, 2264, 20, 17
Sign cycles, 15, 44562, 719, 41, 505, 581, 552, 42005, 2262, 21, 16
Sign cycles, 17, 43828, 751, 41, 491, 728, 626, 42490, 2280, 21, 16
Sign cycles, 14, 44218, 700, 41, 484, 589, 536, 41746, 2256, 21, 16
Sign cycles, 16, 43765, 546, 51, 581, 595, 544, 41568, 2260, 20, 15
Sign cycles, 14, 43522, 581, 52, 505, 546, 535, 41796, 2260, 25, 14
Sign cycles, 16, 43725, 768, 51, 487, 564, 557, 41346, 2313, 21, 14
Sign cycles, 15, 43725, 862, 41, 490, 553, 550, 119407, 2568, 29, 16
Sign cycles, 15, 47806, 605, 43, 593, 612, 612, 92399, 2287, 22, 12
Sign cycles, 15, 44012, 659, 39, 501, 548, 735, 42539, 2262, 22, 15
Sign cycles, 16, 44280, 577, 41, 494, 540, 552, 42209, 2266, 22, 15
Sign cycles, 15, 103658, 794, 45, 526, 615, 571, 164896, 2443, 22, 15
Sign cycles, 18, 99963, 1123, 64, 763, 692, 603, 109235, 2451, 115, 17
Sign cycles, 18, 48818, 985, 45, 803, 622, 603, 46566, 2443, 23, 18
Sign cycles, 16, 96338, 754, 39, 558, 618, 552, 41993, 2272, 21, 16
Sign cycles, 17, 44733, 576, 39, 489, 556, 536, 41755, 2264, 22, 15
Sign cycles, 17, 44517, 577, 41, 482, 581, 548, 42724, 2410, 22, 14
Sign cycles, 16, 109777, 949, 61, 645, 757, 679, 58585, 3068, 31, 14
Sign cycles, 18, 63546, 1028, 58, 888, 702, 743, 59498, 3555, 99, 16
Sign cycles, 19, 109194, 1090, 90, 1037, 936, 890, 76254, 3458, 31, 17
Sign cycles, 17, 76204, 1026, 80, 991, 830, 940, 52262, 2442, 117, 17
Sign cycles, 15, 47262, 632, 47, 743, 636, 575, 46305, 2445, 23, 16
Sign cycles, 17, 90689, 1217, 56, 575, 619, 602, 54969, 2449, 825, 15
Sign cycles, 18, 65372, 2137, 45, 555, 642, 577, 105790, 3478, 82, 16
Sign cycles, 17, 74488, 2685, 45, 1781, 826, 578, 70627, 2708, 423, 16
Sign cycles, 18, 132081, 4201, 56, 3608, 1209, 639, 109038, 2465, 611, 15
Sign cycles, 17, 108216, 4822, 57, 33097, 597, 581, 94879, 2449, 761, 17
Sign cycles, 17, 80722, 878, 45, 1180, 680, 610, 66102, 3669, 186, 15
Sign cycles, 17, 104715, 708, 915, 6047, 1018, 772, 134663, 4321, 382, 14
Sign cycles, 15, 58502, 2011, 81, 3323, 1055, 800, 64913, 3421, 31, 15
Sign cycles, 17, 53967, 768, 51, 1240, 597, 577, 65918, 2470, 24, 17
Sign cycles, 18, 53793, 641, 45, 546, 632, 579, 50164, 2453, 23, 16
Sign cycles, 15, 47475, 630, 43, 528, 640, 600, 46892, 2445, 24, 15
Sign cycles, 17, 48425, 618, 45, 914, 622, 597, 82263, 2457, 25, 14
Sign cycles, 16, 48861, 608, 55, 520, 626, 572, 45951, 2699, 24, 15
Sign cycles, 18, 49725, 1295, 41, 780, 585, 624, 45786, 2435, 25, 16
Sign cycles, 19, 47658, 634, 55, 522, 609, 598, 45525, 2449, 22, 17
Sign cycles, 15, 48678, 605, 46, 2914, 651, 603, 60138, 2443, 23, 18
Sign cycles, 16, 59994, 608, 45, 762, 646, 620, 46638, 2461, 25, 16
Sign cycles, 15, 46952, 630, 45, 521, 622, 612, 45443, 2447, 22, 19
Sign cycles, 17, 48366, 628, 43, 526, 580, 663, 45031, 2478, 22, 17
Sign cycles, 18, 47859, 620, 43, 637, 609, 610, 45388, 2453, 24, 15
Sign cycles, 17, 64659, 1478, 43, 1526, 632, 589, 48980, 2442, 25, 16
Sign cycles, 17, 76959, 671, 45, 1349, 620, 585, 49735, 2385, 23, 16
Sign cycles, 15, 48748, 773, 44, 884, 641, 620, 49610, 2399, 25, 16
Sign cycles, 15, 47801, 895, 41, 750, 621, 585, 55339, 2671, 201, 16
Sign cycles, 16, 118529, 990, 55, 1133, 620, 579, 48668, 17090, 23, 16
Sign cycles, 17, 47019, 604, 43, 769, 633, 603, 67745, 2262, 23, 14
Sign cycles, 14, 43235, 583, 43, 497, 564, 585, 41441, 2268, 22, 15
Sign cycles, 14, 43155, 591, 43, 503, 565, 576, 49600, 2188, 23, 14
Sign cycles, 13, 42052, 554, 39, 532, 550, 523, 40332, 2195, 22, 15
Sign cycles, 16, 42056, 573, 39, 489, 572, 546, 40351, 2209, 20, 15
Sign cycles, 16, 42036, 538, 41, 489, 597, 534, 40363, 2182, 20, 14
Sign cycles, 14, 42034, 540, 41, 478, 542, 546, 40330, 2192, 21, 14
Sign cycles, 14, 42016, 579, 39, 484, 552, 530, 40381, 2172, 22, 15
Sign cycles, 14, 42034, 561, 41, 560, 538, 517, 40386, 2192, 22, 13
Sign cycles, 14, 42065, 550, 41, 492, 553, 525, 40345, 2212, 23, 16
Sign cycles, 16, 41987, 546, 41, 476, 589, 552, 40285, 2197, 20, 15
Sign cycles, 14, 42083, 552, 42, 476, 540, 517, 40371, 2207, 22, 12
Sign cycles, 14, 41987, 544, 41, 507, 574, 512, 40430, 2205, 22, 15
Sign cycles, 14, 42081, 536, 41, 472, 564, 520, 40457, 2215, 22, 13
Sign cycles, 12, 42001, 559, 39, 468, 540, 546, 124703, 2428, 29, 14
Sign cycles, 16, 81929, 643, 39, 595, 548, 525, 41094, 2201, 22, 12
Sign cycles, 16, 42075, 571, 41, 564, 553, 517, 40353, 2194, 20, 15
Sign cycles, 15, 41993, 537, 41, 485, 527, 538, 40316, 2211, 22, 14
Sign cycles, 16, 41979, 560, 39, 476, 540, 554, 40450, 2202, 21, 16
Sign cycles, 16, 41978, 553, 39, 484, 536, 519, 40373, 2215, 21, 14
Sign cycles, 16, 42003, 556, 39, 477, 556, 529, 40251, 2202, 21, 16
Sign cycles, 14, 42058, 553, 41, 480, 511, 581, 40517, 2206, 21, 16
Sign cycles, 14, 42003, 540, 39, 511, 581, 517, 40261, 2194, 20, 15
Sign cycles, 14, 42063, 558, 39, 468, 577, 521, 40490, 2199, 20, 15
Sign cycles, 15, 42021, 546, 41, 567, 550, 542, 40346, 2203, 22, 15
Sign cycles, 15, 42085, 540, 39, 460, 560, 538, 40451, 2196, 19, 16
Sign cycles, 16, 42011, 556, 39, 505, 544, 520, 40416, 2188, 21, 16
Sign cycles, 16, 42081, 550, 41, 468, 560, 542, 40246, 2217, 21, 16
Sign cycles, 16, 51480, 610, 39, 484, 558, 524, 40322, 2208, 21, 14
Sign cycles, 17, 42062, 540, 39, 476, 563, 515, 40305, 2209, 20, 15
Sign cycles, 15, 42003, 542, 41, 472, 579, 550, 40392, 2212, 23, 14
Sign cycles, 14, 42044, 554, 37, 493, 618, 515, 40498, 2190, 23, 14
Sign cycles, 16, 41995, 546, 41, 567, 591, 525, 40429, 2221, 20, 17
Sign cycles, 15, 42038, 570, 41, 481, 568, 526, 40235, 2205, 20, 15
Sign cycles, 14, 42001, 538, 41, 468, 614, 550, 40235, 2187, 20, 14
Sign cycles, 14, 42003, 554, 39, 497, 556, 511, 40486, 2187, 22, 14
Sign cycles, 13, 42050, 536, 41, 482, 548, 534, 40330, 2202, 21, 16
Sign cycles, 17, 41974, 544, 39, 492, 571, 577, 40367, 2192, 21, 14
Sign cycles, 15, 42054, 544, 41, 472, 552, 526, 40428, 2217, 19, 14
Sign cycles, 13, 42003, 541, 39, 487, 634, 556, 40326, 2174, 21, 14
Sign cycles, 16, 42077, 538, 41, 554, 604, 519, 40402, 2202, 21, 14
Sign cycles, 16, 75340, 874, 49, 532, 643, 531, 43175, 2246, 111, 14
Sign cycles, 16, 49976, 802, 41, 542, 595, 544, 66116, 2208, 21, 16
Sign cycles, 14, 42098, 566, 41, 585, 557, 529, 40468, 2200, 19, 16
Sign cycles, 17, 42062, 550, 39, 478, 612, 526, 40385, 2209, 22, 13
Sign cycles, 16, 42034, 538, 41, 482, 546, 546, 40353, 2203, 22, 12
Sign cycles, 14, 42098, 558, 41, 487, 564, 523, 40302, 2196, 21, 14
Sign cycles, 12, 42077, 550, 39, 483, 529, 524, 40334, 2176, 20, 15
Sign cycles, 15, 41970, 564, 42, 470, 603, 511, 40328, 2194, 21, 14
Sign cycles, 14, 41952, 548, 39, 466, 597, 598, 40326, 2212, 21, 14
Sign cycles, 15, 41961, 555, 39, 488, 526, 564, 40357, 2200, 19, 16
Sign cycles, 15, 42017, 571, 41, 585, 585, 546, 40305, 2215, 21, 14
Sign cycles, 15, 41962, 542, 39, 490, 577, 536, 40270, 2186, 21, 14
Sign cycles, 16, 42011, 553, 41, 509, 568, 526, 40233, 2203, 22, 15
Sign cycles, 16, 42016, 572, 41, 485, 532, 580, 40400, 2188, 21, 14
Sign cycles, 16, 42042, 554, 39, 487, 542, 519, 40421, 2198, 20, 15
Sign cycles, 14, 41993, 548, 41, 470, 559, 519, 40373, 2198, 23, 14
